rank,formula,predicted_freesolv,predictive_sd,target_error,bayesian_credible_score_percent,score,atoms,heavy_atoms,edges,dietz_bonding_systems,min_bond_length_angstrom,max_bond_length_angstrom,min_nonbonded_distance_angstrom,min_bond_angle_degrees,seed_molecule,random_seed,target_freesolv
647,C5H16N6O2,-5.1196940041440655,6.275127230909622,0.1196940041440655,15.734564795457908,-1.94931031422995,29,13,29,29,1.0099999999999998,2.1535247916774582,1.4940235458467748,70.95951609679777,water,0,-5.0
648,C5H14ClFN4O2,-5.226909385447156,6.272359407239958,0.226909385447156,15.734085219417745,-1.949340793836795,27,13,26,26,0.9599999999999999,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
649,C5H15FN4O3,-5.460492846845943,6.259560745228535,0.46049284684594305,15.733948572428977,-1.949349478649432,28,13,27,27,0.9599999999999997,1.5400000000000003,1.5132085117392116,70.52877936550931,water,0,-5.0
650,C3H10Cl2FN5O3,-5.75326539974467,6.230938164042101,0.7532653997446701,15.73368650847971,-2.0493661347437713,24,14,23,23,0.9599999999999999,1.77,1.5132085117392118,88.45833630687238,water,0,-5.0
651,C5H16N4O5,-5.381836302544052,6.265665486642033,0.3818363025440519,15.732018467462533,-2.049472157540338,30,14,29,29,0.96,1.5400000000000003,1.428355697996826,84.3953882703043,water,0,-5.0
652,C6H18N4O3,-5.332755436827028,6.268590009820337,0.3327554368270276,15.73173192824655,-1.9494903714666745,31,13,30,30,0.9600000000000001,1.7700000000000002,1.3414006720836578,70.52877936550931,water,0,-5.0
653,C6H19N5O3,-5.18340710030236,6.274878850655687,0.18340710030236007,15.731409250882203,-2.049510882919267,33,14,32,32,1.01,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
654,C5H15FN4O3,-5.4266199917161435,6.263175626692843,0.4266199917161435,15.731014279052902,-1.9495359904465972,28,13,27,27,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
655,C6H19N5O2,-5.126172447523086,6.276561867049256,0.12617244752308565,15.730748481570139,-1.9495528869876328,32,13,31,31,1.0099999999999998,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
656,C9H22N2O3,-5.733985432280877,6.234831986458609,0.7339854322808774,15.729898205924695,-2.049606940272303,36,14,35,35,0.9599999999999999,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
657,C6H18N6O2,-5.101625411841743,6.277479188799286,0.10162541184174323,15.729595886835215,-2.049626159849617,32,14,32,32,1.0099999999999998,2.1535247916774582,1.3479998878741402,77.91585509895684,water,0,-5.0
658,C6H17ClN4O3,-5.3488977974933976,6.268599103161282,0.34889779749339755,15.729561943802196,-2.049628317760722,31,14,30,30,0.9599999999999999,1.6900000000000004,1.4283556979968262,80.33486669757006,water,0,-5.0
659,C6H17N5O3,-5.235575555659491,6.273960668611594,0.23557555565949073,15.729393034992018,-2.0496390561218845,31,14,31,31,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
660,C6H17FN4O3,-5.34630169566929,6.268868023912072,0.3463016956692897,15.729258131598037,-2.0496476326748505,31,14,30,30,0.9599999999999999,1.6900000000000004,1.4283556979968262,80.33486669757006,water,0,-5.0
661,C7H21N5O2,-5.114045963718731,6.277649725618352,0.11404596371873144,15.728657917159069,-2.049685792509603,35,14,34,34,0.9599999999999999,1.7699999999999998,1.3952638400268615,89.56876081200177,water,0,-5.0
662,C6H16N4O4,-5.432922244566529,6.264012524264265,0.4329222445665293,15.727915331314493,-2.0497330059068695,30,14,30,30,0.96,2.1535247916774582,1.3530631344339095,78.43596528045035,water,0,-5.0
663,C4H14ClFN6O2,-5.191200434670811,6.276196299924333,0.19120043467081071,15.72762307819883,-2.0497515878883235,28,14,27,27,1.0099999999999998,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
664,C6H17ClN4O3,-5.390766604850618,6.267166193114355,0.39076660485061776,15.727011102552332,-2.0497904995248764,31,14,30,30,0.96,1.7699999999999998,1.5132085117392118,69.03446682695257,water,0,-5.0
665,C6H17FN6O,-5.068035812253127,6.279245241379334,0.06803581225312705,15.726390799769877,-2.0498299421762285,31,14,31,31,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
666,C8H21N3O3,-5.333416271698339,6.270782572692193,0.3334162716983391,15.726296690663114,-2.04983592634574,35,14,34,34,0.9599999999999999,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
667,C5H14N4O5,-5.771830428947502,6.231905178833552,0.771830428947502,15.725750837122149,-2.049870636552796,28,14,28,28,1.0099999999999998,2.1535247916774582,1.5132085117392118,81.93988526995054,water,0,-5.0
668,C6H17N5O3,-5.227491794396968,6.275759120129537,0.22749179439696832,15.725731914213897,-2.0498718398606592,31,14,31,31,0.96,2.1535247916774582,1.3479998878741402,77.91585509895684,water,0,-5.0
669,C5H14FN5O3,-5.255533500776871,6.2747410983470076,0.2555335007768713,15.725578724654962,-2.049881581239052,28,14,28,28,1.0099999999999998,2.1535247916774582,1.493254359943579,79.34033395836268,water,0,-5.0
670,C4H13N5O5,-5.331104006334124,6.2718123399579,0.3311040063341242,15.724085049029842,-2.049976569575779,27,14,27,27,1.0099999999999998,2.1535247916774582,1.5132085117392118,81.93988526995054,water,0,-5.0
671,C6H17FN4O3,-5.37978513592042,6.269083139115169,0.37978513592041985,15.723989885743839,-2.04998262166553,31,14,30,30,0.9600000000000001,1.6900000000000004,1.4283556979968262,80.33486669757006,water,0,-5.0
672,C5H15ClN4O2,-5.187067027459449,6.278076454083062,0.1870670274594488,15.723337845230995,-1.8500240904045284,27,12,26,26,0.9599999999999999,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
673,C3H12ClFN6O3,-5.35772319280596,6.270803436236437,0.35772319280595966,15.722970190719806,-2.0500474734045797,26,14,25,25,1.0099999999999998,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
674,C3H12ClFN6O3,-5.3574971899648824,6.270827857773798,0.35749718996488244,15.722942180003777,-2.0500492549217255,26,14,25,25,1.0099999999999998,1.77,1.428355697996826,88.45833630687238,water,0,-5.0
675,C3H12F2N6O3,-5.356902654581941,6.270892139139479,0.35690265458194137,15.722868307830973,-2.0500539533010427,26,14,25,25,1.0099999999999998,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
676,C6H17ClN4O3,-5.349622162399673,6.271436960550413,0.34962216239967336,15.722543086782235,-2.050074638102693,31,14,30,30,0.96,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
677,C5H17ClN6O2,-5.138511236990971,6.279694132815207,0.13851123699097112,15.722464250703904,-2.0500796523218012,31,14,30,30,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
678,C5H14N4O5,-5.780169883954755,6.232571127667559,0.7801698839547546,15.72158358084075,-2.050135667365927,28,14,28,28,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
679,C6H18N4O3,-5.359706377770035,6.271285126954206,0.3597063777700349,15.721518882014351,-1.9501397826612592,31,13,30,30,0.96,1.6900000000000004,1.5132085117392118,81.72786979812636,water,0,-5.0
680,C5H16FN5O3,-5.26919802880511,6.276259740282859,0.2691980288051097,15.720478487247,-2.050205961330223,30,14,29,29,0.9600000000000001,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
681,C5H17FN6O2,-5.107505482001108,6.281168457637894,0.1075054820011081,15.720348860129388,-2.050214207113082,31,14,30,30,0.9600000000000001,1.7699999999999998,1.4934819500420284,85.08089583735202,water,0,-5.0
682,C7H22N6O,-5.0423661409559575,6.282587005085545,0.042366140955957476,15.718783817671126,-2.0503137672679754,36,14,35,35,0.9599999999999997,1.7700000000000002,1.2311473401510196,70.24163777015674,water,0,-5.0
683,C6H17N5O3,-5.178957275433422,6.280222783735404,0.17895727543342232,15.718678529373312,-2.050320465537489,31,14,31,31,1.0099999999999998,2.1535247916774582,1.493254359943579,75.94883546430427,water,0,-5.0
684,C7H20N4O3,-5.214978499456814,6.279267497398124,0.21497849945681402,15.718250195568167,-2.0503477158970216,34,14,33,33,0.9599999999999999,1.7699999999999998,1.3952638400268615,89.56876081200177,water,0,-5.0
685,C7H20N4O3,-5.228953709021281,6.279121140414185,0.22895370902128143,15.717401039237533,-2.0504017409480375,34,14,33,33,0.9599999999999999,1.6900000000000004,1.313552018542039,88.92745845652209,water,0,-5.0
686,C4H13F2N5O3,-5.293296240131016,6.276722346898423,0.2932962401310162,15.716713510481775,-2.050445485062718,27,14,26,26,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
687,C5H16N4O5,-5.283670032080758,6.277548696972216,0.28367003208075836,15.715780151851686,-2.0505048732003814,30,14,29,29,0.9600000000000001,1.7700000000000002,1.36,77.06785961228879,water,0,-5.0
688,C3H11ClFN5O4,-5.463354515917235,6.2669934876866416,0.463354515917235,15.715331549729145,-2.05053341830097,25,14,24,24,0.9599999999999999,1.77,1.428355697996826,88.45833630687238,water,0,-5.0
689,C5H16FN5O3,-5.236535276873497,6.279900917940031,0.2365352768734974,15.714814370866023,-2.0505663280344772,30,14,29,29,0.9600000000000002,1.7699999999999998,1.5132085117392116,88.45833630687238,water,0,-5.0
690,C4H13F2N5O3,-5.272348635715038,6.278570057060991,0.272348635715038,15.714515429283269,-2.050585351130717,27,14,26,26,0.9599999999999999,1.7700000000000002,1.3306890474577906,76.89793200880244,water,0,-5.0
691,C3H13FN6O3,-5.275564564896469,6.278848362241874,0.2755645648964693,15.713494899264358,-1.9506502951095814,26,13,25,25,1.0099999999999998,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
692,C3H11Cl2N5O3,-5.377197772293858,6.273667160624307,0.377197772293858,15.713206839129828,-1.9506686272996365,24,13,23,23,0.9599999999999999,1.77,1.5132085117392118,88.45833630687238,water,0,-5.0
693,C7H20N4O3,-5.211413166597267,6.282137877958824,0.21141316659726694,15.711548999075209,-2.0507741390219674,34,14,33,33,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
694,C5H18N6O3,-5.148872288844206,6.2841880734030005,0.14887228884420622,15.710926114321461,-2.050813784832909,32,14,31,31,0.9600000000000001,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
695,C5H15FN4O4,-5.407657751930307,6.272826297368272,0.40765775193030684,15.71059871845762,-2.0508346237874533,29,14,28,28,0.9599999999999997,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
696,C5H15N5O4,-5.238956826624959,6.28160940944116,0.23895682662495865,15.71042807307915,-2.050845485646272,29,14,29,29,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
697,C2H10FN5O3,-5.502947378582069,6.266149004706155,0.5029473785820686,15.709920478092377,-1.8508777955989122,21,11,20,20,0.9599999999999997,1.5400000000000003,1.428355697996826,84.51873227900289,water,0,-5.0
698,C4H14FN5O3,-5.2443507102181215,6.281672143086992,0.2443507102181215,15.709769151643089,-1.9508874281860622,27,13,26,26,0.9599999999999999,1.7700000000000002,1.3306890474577906,76.89793200880244,water,0,-5.0
699,C6H18N4O4,-5.259616306647362,6.281085266005951,0.259616306647362,15.709704662476497,-2.0508915332304034,32,14,31,31,0.96,1.6900000000000004,1.428355697996826,75.04643007626971,water,0,-5.0
700,CH9FN6O2,-5.2973754400390645,6.279650974051909,0.29737544003906446,15.709112210332817,-1.8509292464355915,19,10,18,18,1.0099999999999998,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
701,C5H16FN5O3,-5.185773158147187,6.28424046126195,0.1857731581471871,15.708402975587916,-2.0509743954386765,30,14,29,29,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
702,C4H13ClFN5O2,-5.181329047704941,6.2850772056425335,0.18132904770494118,15.706681393357469,-1.9510839977056607,26,13,25,25,0.96,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
703,C5H16N4O4,-5.3094172520931675,6.280323626029202,0.3094172520931675,15.706055985774853,-1.9511238164311129,29,13,28,28,0.9599999999999997,1.7699999999999998,1.4283556979968262,83.05551936721915,water,0,-5.0
704,C4H11Cl2FN4O3,-5.313645819572619,6.28073947685862,0.31364581957261883,15.704532705616304,-2.0512208079376846,25,14,24,24,0.9599999999999997,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
705,C5H17N5O3,-5.184285060988269,6.286213434840457,0.1842850609882687,15.70370529710267,-1.9512734952940243,30,13,29,29,0.9600000000000001,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
706,C5H15ClFN5O2,-5.13512432924674,6.287541157251714,0.13512432924674034,15.703515167342635,-2.0512856026857147,29,14,28,28,0.96,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
707,C5H17N5O3,-5.183360535844851,6.286371701822114,0.18336053584485068,15.703385883659472,-1.9512938355058174,30,13,29,29,0.9600000000000002,1.7699999999999998,1.5132085117392116,88.45833630687238,water,0,-5.0
708,C6H19N5O3,-5.152564490358953,6.2878133558917195,0.15256449035895336,15.701880668163184,-2.0513896930267177,33,14,32,32,0.9600000000000002,1.7699999999999998,1.5132085117392113,88.45833630687238,water,0,-5.0
709,C5H14N4O4,-5.590307483023773,6.262005234607691,0.5903074830237731,15.701337313540225,-1.9514242980549878,27,13,27,27,0.96,2.1535247916774582,1.3530631344339095,78.43596528045035,water,0,-5.0
710,C4H14ClN5O4,-5.2407140765722815,6.2859375705235445,0.2407140765722815,15.699729362280216,-2.05152671185373,28,14,27,27,0.9599999999999999,1.77,1.5132085117392113,84.5919938013551,water,0,-5.0
711,C5H14ClFN4O3,-5.250893650804519,6.285703913538912,0.2508936508045192,15.69932801677403,-2.0515522760291995,28,14,27,27,0.9599999999999999,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
712,C5H15FN4O4,-5.487960295119692,6.272226495245353,0.4879602951196924,15.698058179641949,-2.051633164108534,29,14,28,28,0.9599999999999999,1.6900000000000004,1.4283556979968262,80.33486669757006,water,0,-5.0
713,C4H15FN6O3,-5.157376206195884,6.289584720510553,0.15737620619588366,15.697281400885627,-2.05168264780687,29,14,28,28,0.9600000000000001,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
714,C5H13FN4O4,-5.668299815033641,6.255856585445087,0.6682998150336408,15.697047457204222,-2.051697551370024,27,14,27,27,0.96,2.1535247916774582,1.5132085117392118,81.93988526995054,water,0,-5.0
715,C5H16ClN5O2,-5.105933869162997,6.291351166552722,0.10593386916299696,15.695604507796613,-1.9517894804883564,29,13,28,28,0.96,1.7700000000000002,1.428355697996826,77.06785961228879,water,0,-5.0
716,C4H14FN5O4,-5.242916645246764,6.287580368383059,0.2429166452467637,15.695528080091789,-2.0517943498701547,28,14,27,27,0.9599999999999999,1.6900000000000004,1.4283556979968262,80.33486669757006,water,0,-5.0
717,C4H14ClN5O4,-5.197477560916909,6.289181023967793,0.1974775609169086,15.695509571270502,-2.0517955291125545,28,14,27,27,0.9599999999999997,1.7699999999999998,1.4283556979968262,83.05551936721915,water,0,-5.0
718,C6H18ClN5O2,-5.104095690227394,6.291542298385899,0.1040956902273944,15.695214220537451,-2.0518143468202963,32,14,31,31,0.9599999999999999,1.6900000000000004,1.4283556979968262,80.33486669757006,water,0,-5.0
719,C6H20N6O2,-5.054170023978677,6.29217322448998,0.05417002397867687,15.695207158120212,-2.051814796793054,34,14,33,33,0.9600000000000001,1.7699999999999998,1.4934819500420284,85.08089583735202,water,0,-5.0
720,C4H14ClN5O4,-5.184473023180775,6.289979668283205,0.1844730231807752,15.694528576973928,-2.051858032655383,28,14,27,27,0.9599999999999997,1.7700000000000002,1.5132085117392118,78.81577670463646,water,0,-5.0
721,C5H16N6O2,-5.085118220098175,6.2922983122798,0.08511822009817482,15.69406952635965,-1.9518872821690312,29,13,29,29,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
722,C5H17N5O4,-5.163820265709985,6.290891300475587,0.16382026570998498,15.69370318510096,-2.051910625096997,31,14,30,30,0.9600000000000001,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
723,C4H15N5O4,-5.198955164778497,6.28992460995228,0.19895516477849728,15.693588240903056,-1.951917949347844,28,13,27,27,0.9599999999999999,1.7699999999999998,1.5132085117392113,84.5919938013551,water,0,-5.0
724,CH9FN6O,-5.151569241832896,6.291625474515623,0.15156924183289622,15.69266517412056,-1.8519767691611269,18,9,17,17,1.0099999999999998,1.5400000000000003,1.428355697996826,90.0,water,0,-5.0
725,C3H12ClN5O4,-5.32286845458302,6.285291991778402,0.3228684545830198,15.692328421739985,-1.95199822861305,25,13,24,24,0.9599999999999999,1.77,1.5132085117392116,84.5919938013551,water,0,-5.0
726,C3H11Cl2N5O4,-5.394825999315398,6.281413051949026,0.3948259993153984,15.691736358986159,-2.0520359587641974,25,14,24,24,0.9599999999999999,1.77,1.5132085117392118,84.5919938013551,water,0,-5.0
727,C6H19FN6O,-5.034393465788456,6.293765904530092,0.03439346578845637,15.691671840547944,-2.05204007039145,33,14,32,32,0.9600000000000001,1.7699999999999998,1.4934819500420284,85.08089583735202,water,0,-5.0
728,C5H17N5O4,-5.150845645520449,6.292089216439196,0.150845645520449,15.691580018318952,-2.052045922062233,31,14,30,30,0.96,1.6900000000000004,1.402395721810777,75.04643007626971,water,0,-5.0
729,C4H13N5O5,-5.270750474651093,6.288073368775834,0.27075047465109314,15.691562374442224,-2.052047046479699,27,14,27,27,0.9600000000000001,2.1535247916774582,1.4283556979968264,75.94883546430427,water,0,-5.0
730,C5H16N4O5,-5.310648700865519,6.2865285627359295,0.310648700865519,15.690824436501494,-2.0520940752761585,30,14,29,29,0.9599999999999997,1.7699999999999998,1.4283556979968262,83.05551936721915,water,0,-5.0
731,C5H18FN7O,-5.031622045970037,6.294768674625096,0.03162204597003715,15.689269061757393,-2.0521932065770554,32,14,31,31,1.0099999999999998,1.7699999999999998,1.428355697996826,88.45833630687238,water,0,-5.0
732,C6H18N6O2,-5.050367269743178,6.295157574578189,0.05036726974317762,15.688026970824751,-2.052272377894558,32,14,32,32,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
733,C3H13ClN6O3,-5.136531591053336,6.2941692722472,0.1365315910533358,15.687319259733018,-1.9523174904543785,26,13,25,25,0.96,1.7699999999999998,1.4283556979968262,84.5919938013551,water,0,-5.0
734,C3H9Cl2FN4O4,-6.315625360211588,6.1536067548195215,1.3156253602115884,15.687000116904295,-2.052337834661684,23,14,22,22,0.9599999999999999,1.77,1.5132085117392118,88.45833630687238,water,0,-5.0
735,C4H14N6O4,-5.147610994165805,6.294169157917364,0.14761099416580503,15.686711598788868,-2.052356227009905,28,14,28,28,1.0099999999999998,2.1535247916774582,1.4166964306462908,75.94883546430427,water,0,-5.0
736,C7H21N5O2,-5.064083027486053,6.2957435914463815,0.06408302748605266,15.686299750490795,-2.0523824819519962,35,14,34,34,0.9599999999999999,1.6900000000000004,1.3415107804069692,80.33486669757006,water,0,-5.0
